permno,date,return,price,shares_outstanding,volume,return_ex_dividends,market_cap,entry_year,total_assets,current_assets,common_equity,cash_equivalents,cost_of_goods_sold,debt_current,debt_long_term,depreciation_amortization,income_before_extraordinary_items,inventories,liabilities_current,liabilities_total,net_income,property_plant_equipment,sales,stockholders_equity
19561,2014-11-28,0.081499,134.36,712930.0,724232.0,0.075654,95789274.80000001,2010.0,92653.0,65218.0,14511.0,10077.0,19579.0,1579.0,7301.0,478.0,1362.0,47058.0,53204.0,78016.0,1362.0,10707.0,23784.0,14511.0
19561,2014-12-31,-0.032599,129.98,712930.0,968713.0,-0.032599,92666641.39999999,2010.0,92653.0,65218.0,14511.0,10077.0,19579.0,1579.0,7301.0,478.0,1362.0,47058.0,53204.0,78016.0,1362.0,10707.0,23784.0,14511.0
19561,2015-01-30,0.118403,145.37,712930.0,1091006.0,0.118403,103638634.10000001,2010.0,99198.0,67785.0,8665.0,13092.0,20167.0,929.0,8141.0,528.0,1466.0,46756.0,56717.0,90408.0,1466.0,11007.0,24468.0,8665.0
19561,2015-02-27,0.043957,150.85001,704388.0,925354.0,0.037697,106256936.84388,2010.0,99198.0,67785.0,8665.0,13092.0,20167.0,929.0,8141.0,528.0,1466.0,46756.0,56717.0,90408.0,1466.0,11007.0,24468.0,8665.0
19561,2015-03-31,-0.005104,150.08,699842.0,816078.0,-0.005104,105032287.36000001,2010.0,99198.0,67785.0,8665.0,13092.0,20167.0,929.0,8141.0,528.0,1466.0,46756.0,56717.0,90408.0,1466.0,11007.0,24468.0,8665.0
19561,2015-04-30,-0.044909,143.34,691517.0,845092.0,-0.044909,99122046.78,2010.0,97775.0,66421.0,7906.0,9631.0,18021.0,133.0,8905.0,459.0,1336.0,48502.0,55256.0,89745.0,1336.0,11172.0,22149.0,7906.0
19561,2015-05-29,-0.013325,140.52,691517.0,793069.0,-0.019673,97171968.84,2010.0,97775.0,66421.0,7906.0,9631.0,18021.0,133.0,8905.0,459.0,1336.0,48502.0,55256.0,89745.0,1336.0,11172.0,22149.0,7906.0
19561,2015-06-30,-0.01281,138.72,691517.0,704632.0,-0.01281,95927238.24,2010.0,97775.0,66421.0,7906.0,9631.0,18021.0,133.0,8905.0,459.0,1336.0,48502.0,55256.0,89745.0,1336.0,11172.0,22149.0,7906.0
19561,2015-07-31,0.039288,144.17,679495.0,701387.0,0.039288,97962794.14999999,2010.0,98102.0,66806.0,6264.0,9625.0,20880.0,112.0,8904.0,453.0,1110.0,49028.0,57136.0,91795.0,1110.0,11338.0,24543.0,6264.0
19561,2015-08-31,-0.087258,130.67999,679495.0,928450.0,-0.09357,88796399.80505,2010.0,98102.0,66806.0,6264.0,9625.0,20880.0,112.0,8904.0,453.0,1110.0,49028.0,57136.0,91795.0,1110.0,11338.0,24543.0,6264.0
19561,2015-09-30,0.002066,130.95,679495.0,812916.0,0.002066,88979870.24999999,2010.0,98102.0,66806.0,6264.0,9625.0,20880.0,112.0,8904.0,453.0,1110.0,49028.0,57136.0,91795.0,1110.0,11338.0,24543.0,6264.0
19561,2015-10-30,0.130737,148.07001,669984.0,921496.0,0.130737,99204537.57984,2010.0,98998.0,67576.0,6740.0,9857.0,21147.0,614.0,8402.0,437.0,1704.0,48624.0,57808.0,92212.0,1704.0,11614.0,25849.0,6740.0
19561,2015-11-30,-0.011549,145.45,669984.0,528946.0,-0.017694,97449172.8,2010.0,98998.0,67576.0,6740.0,9857.0,21147.0,614.0,8402.0,437.0,1704.0,48624.0,57808.0,92212.0,1704.0,11614.0,25849.0,6740.0
19561,2015-12-31,-0.005913,144.59,669984.0,797032.0,-0.005913,96872986.56,2010.0,98998.0,67576.0,6740.0,9857.0,21147.0,614.0,8402.0,437.0,1704.0,48624.0,57808.0,92212.0,1704.0,11614.0,25849.0,6740.0
19561,2016-01-29,-0.169168,120.13,669984.0,1358692.0,-0.169168,80485177.92,2010.0,94408.0,68234.0,6335.0,12052.0,20143.0,1234.0,8730.0,484.0,1026.0,47257.0,50412.0,88011.0,1026.0,12076.0,23573.0,6335.0
19561,2016-02-29,-0.007159,118.18,662504.0,1531973.0,-0.016232,78294722.72,2010.0,94408.0,68234.0,6335.0,12052.0,20143.0,1234.0,8730.0,484.0,1026.0,47257.0,50412.0,88011.0,1026.0,12076.0,23573.0,6335.0
19561,2016-03-31,0.074124,126.94,651056.0,1078571.0,0.074124,82645048.64,2010.0,94408.0,68234.0,6335.0,12052.0,20143.0,1234.0,8730.0,484.0,1026.0,47257.0,50412.0,88011.0,1026.0,12076.0,23573.0,6335.0
19561,2016-04-29,0.061919,134.8,637011.0,961945.0,0.061919,85869082.80000001,2010.0,91547.0,65587.0,4043.0,8352.0,18638.0,1243.0,8721.0,443.0,1219.0,47266.0,49517.0,87441.0,1219.0,12269.0,22632.0,4043.0
19561,2016-05-31,-0.056083,126.15,637011.0,822717.0,-0.064169,80358937.65,2010.0,91547.0,65587.0,4043.0,8352.0,18638.0,1243.0,8721.0,443.0,1219.0,47266.0,49517.0,87441.0,1219.0,12269.0,22632.0,4043.0
19561,2016-06-30,0.029489,129.87,637011.0,1027560.0,0.029489,82728618.57000001,2010.0,91547.0,65587.0,4043.0,8352.0,18638.0,1243.0,8721.0,443.0,1219.0,47266.0,49517.0,87441.0,1219.0,12269.0,22632.0,4043.0
19561,2016-07-29,0.029183,133.66,623826.0,761514.0,0.029183,83380583.16,2010.0,89609.0,63507.0,585.0,9265.0,21862.0,1168.0,9847.0,447.0,-234.0,44182.0,49859.0,88962.0,-234.0,12533.0,24755.0,585.0
19561,2016-08-31,-0.023343,129.45,623826.0,614806.0,-0.031498,80754275.69999999,2010.0,89609.0,63507.0,585.0,9265.0,21862.0,1168.0,9847.0,447.0,-234.0,44182.0,49859.0,88962.0,-234.0,12533.0,24755.0,585.0
19561,2016-09-30,0.01769,131.74001,623826.0,715705.0,0.01769,82182843.47826001,2010.0,89609.0,63507.0,585.0,9265.0,21862.0,1168.0,9847.0,447.0,-234.0,44182.0,49859.0,88962.0,-234.0,12533.0,24755.0,585.0
19561,2016-10-31,0.081145,142.42999,617166.0,809814.0,0.081145,87902947.20834,2010.0,88950.0,62237.0,2089.0,9668.0,19416.0,632.0,9824.0,474.0,2279.0,42680.0,48489.0,86800.0,2279.0,12713.0,23898.0,2089.0
19561,2016-11-30,0.064734,150.56,617166.0,739716.0,0.057081,92920512.96000001,2010.0,88950.0,62237.0,2089.0,9668.0,19416.0,632.0,9824.0,474.0,2279.0,42680.0,48489.0,86800.0,2279.0,12713.0,23898.0,2089.0
19561,2016-12-30,0.034006,155.67999,617166.0,633876.0,0.034006,96080396.70834,2010.0,88950.0,62237.0,2089.0,9668.0,19416.0,632.0,9824.0,474.0,2279.0,42680.0,48489.0,86800.0,2279.0,12713.0,23898.0,2089.0
19561,2017-01-31,0.049717,163.42,617166.0,733790.0,0.049717,100857267.72,2010.0,89997.0,62488.0,817.0,10029.0,18905.0,384.0,9568.0,546.0,1631.0,43199.0,50134.0,89120.0,1631.0,12807.0,23286.0,817.0
19561,2017-02-28,0.111553,180.23,612479.0,673205.0,0.102864,110387090.16999999,2010.0,89997.0,62488.0,817.0,10029.0,18905.0,384.0,9568.0,546.0,1631.0,43199.0,50134.0,89120.0,1631.0,12807.0,23286.0,817.0
19561,2017-03-31,-0.018698,176.86,608085.0,713524.0,-0.018698,107545913.10000001,2010.0,89997.0,62488.0,817.0,10029.0,18905.0,384.0,9568.0,546.0,1631.0,43199.0,50134.0,89120.0,1631.0,12807.0,23286.0,817.0
19561,2017-04-28,0.045064,184.83,603581.0,521778.0,0.045064,111559876.23,2010.0,89673.0,62367.0,95.0,9205.0,17592.0,367.0,10432.0,468.0,1579.0,43247.0,49781.0,89518.0,1579.0,12842.0,21961.0,95.0
19561,2017-05-31,0.022832,187.63,603581.0,660237.0,0.015149,113249903.03,2010.0,89673.0,62367.0,95.0,9205.0,17592.0,367.0,10432.0,468.0,1579.0,43247.0,49781.0,89518.0,1579.0,12842.0,21961.0,95.0
19561,2017-06-30,0.053936,197.75,603581.0,646068.0,0.053936,119358142.75,2010.0,89673.0,62367.0,95.0,9205.0,17592.0,367.0,10432.0,468.0,1579.0,43247.0,49781.0,89518.0,1579.0,12842.0,21961.0,95.0
19561,2017-07-31,0.226094,242.46001,591083.0,751763.0,0.226094,143313990.09083,2010.0,90036.0,62831.0,-2037.0,10326.0,18201.0,720.0,10055.0,488.0,1749.0,42453.0,52909.0,92014.0,1749.0,12820.0,23051.0,-2037.0
19561,2017-08-31,-0.005692,239.66,591083.0,845251.0,-0.011548,141658951.78,2010.0,90036.0,62831.0,-2037.0,10326.0,18201.0,720.0,10055.0,488.0,1749.0,42453.0,52909.0,92014.0,1749.0,12820.0,23051.0,-2037.0
19561,2017-09-29,0.060711,254.21001,591083.0,767462.0,0.060711,150259215.34083,2010.0,90036.0,62831.0,-2037.0,10326.0,18201.0,720.0,10055.0,488.0,1749.0,42453.0,52909.0,92014.0,1749.0,12820.0,23051.0,-2037.0
19561,2017-10-31,0.01483,257.98001,595579.0,687734.0,0.01483,153647476.37579,2010.0,91007.0,64142.0,1086.0,10032.0,19415.0,988.0,9780.0,514.0,1810.0,43031.0,54409.0,89862.0,1810.0,12712.0,24223.0,1086.0
19561,2017-11-30,0.078456,276.79999,595579.0,527524.0,0.072951,164856261.24420998,2010.0,91007.0,64142.0,1086.0,10032.0,19415.0,988.0,9780.0,514.0,1810.0,43031.0,54409.0,89862.0,1810.0,12712.0,24223.0,1086.0
19561,2017-12-29,0.065426,294.91,595579.0,715208.0,0.065426,175642202.89000002,2010.0,91007.0,64142.0,1086.0,10032.0,19415.0,988.0,9780.0,514.0,1810.0,43031.0,54409.0,89862.0,1810.0,12712.0,24223.0,1086.0
19561,2018-01-31,0.201621,354.37,595579.0,1259454.0,0.201621,211055330.23,2010.0,92333.0,65161.0,355.0,9992.0,19287.0,1335.0,9782.0,577.0,3320.0,44344.0,56269.0,91921.0,3320.0,12672.0,24770.0,355.0
19561,2018-02-28,0.026949,362.20999,588490.0,1160970.0,0.022124,213156957.0151,2010.0,92333.0,65161.0,355.0,9992.0,19287.0,1335.0,9782.0,577.0,3320.0,44344.0,56269.0,91921.0,3320.0,12672.0,24770.0,355.0
19561,2018-03-29,-0.094779,327.88,587224.0,1385877.0,-0.094779,192539005.12,2010.0,92333.0,65161.0,355.0,9992.0,19287.0,1335.0,9782.0,577.0,3320.0,44344.0,56269.0,91921.0,3320.0,12672.0,24770.0,355.0
19561,2018-04-30,0.017323,333.56,582581.0,1038315.0,0.017323,194325718.36,2010.0,113549.0,86543.0,1222.0,9891.0,18307.0,1981.0,10471.0,501.0,2477.0,61303.0,75532.0,112251.0,2477.0,12628.0,23382.0,1222.0
19561,2018-05-31,0.060889,352.16,582581.0,857128.0,0.055762,205161724.96,2010.0,113549.0,86543.0,1222.0,9891.0,18307.0,1981.0,10471.0,501.0,2477.0,61303.0,75532.0,112251.0,2477.0,12628.0,23382.0,1222.0
19561,2018-06-29,-0.04728,335.51001,582581.0,845443.0,-0.04728,195461757.13581002,2010.0,113549.0,86543.0,1222.0,9891.0,18307.0,1981.0,10471.0,501.0,2477.0,61303.0,75532.0,112251.0,2477.0,12628.0,23382.0,1222.0
19561,2018-07-31,0.061965,356.29999,574508.0,602616.0,0.061965,204697194.65491998,2010.0,113195.0,86401.0,-1441.0,9770.0,19012.0,1611.0,10507.0,507.0,2196.0,61250.0,77725.0,114569.0,2196.0,12605.0,24258.0,-1441.0
19561,2018-08-31,-0.033118,342.79001,574508.0,629727.0,-0.037917,196935603.06508,2010.0,113195.0,86401.0,-1441.0,9770.0,19012.0,1611.0,10507.0,507.0,2196.0,61250.0,77725.0,114569.0,2196.0,12605.0,24258.0,-1441.0
19561,2018-09-28,0.084921,371.89999,574508.0,645307.0,0.084921,213659519.45492,2010.0,113195.0,86401.0,-1441.0,9770.0,19012.0,1611.0,10507.0,507.0,2196.0,61250.0,77725.0,114569.0,2196.0,12605.0,24258.0,-1441.0
19561,2018-10-31,-0.045819,354.85999,567885.0,1002646.0,-0.045819,201519665.42115,2010.0,114659.0,87686.0,-1289.0,9990.0,20499.0,1389.0,10487.0,523.0,2363.0,62038.0,79417.0,115868.0,2363.0,12571.0,25146.0,-1289.0
19561,2018-11-30,-0.018007,346.76001,567885.0,854479.0,-0.022826,196919808.27885002,2010.0,114659.0,87686.0,-1289.0,9990.0,20499.0,1389.0,10487.0,523.0,2363.0,62038.0,79417.0,115868.0,2363.0,12571.0,25146.0,-1289.0
19561,2018-12-31,-0.069962,322.5,567885.0,911681.0,-0.069962,183142912.5,2010.0,114659.0,87686.0,-1289.0,9990.0,20499.0,1389.0,10487.0,523.0,2363.0,62038.0,79417.0,115868.0,2363.0,12571.0,25146.0,-1289.0
19561,2019-01-31,0.195721,385.62,567885.0,907879.0,0.195721,218987813.7,2010.0,117359.0,87830.0,339.0,8564.0,21489.0,3190.0,10657.0,583.0,3424.0,62567.0,81590.0,116949.0,3424.0,12645.0,28341.0,339.0
19561,2019-02-28,0.146245,439.95999,564985.0,768827.0,0.140916,248570794.95015,2010.0,117359.0,87830.0,339.0,8564.0,21489.0,3190.0,10657.0,583.0,3424.0,62567.0,81590.0,116949.0,3424.0,12645.0,28341.0,339.0
19561,2019-03-29,-0.133058,381.42001,564482.0,2567694.0,-0.133058,215304730.08482,2010.0,117359.0,87830.0,339.0,8564.0,21489.0,3190.0,10657.0,583.0,3424.0,62567.0,81590.0,116949.0,3424.0,12645.0,28341.0,339.0
19561,2019-04-30,-0.009779,377.69,562630.0,1414084.0,-0.009779,212499724.7,2010.0,120209.0,89509.0,125.0,7729.0,18106.0,3622.0,12186.0,521.0,2149.0,65369.0,83615.0,119977.0,2149.0,13602.0,22917.0,125.0
19561,2019-05-31,-0.090087,341.60999,562630.0,1028035.0,-0.095528,192200028.67369998,2010.0,120209.0,89509.0,125.0,7729.0,18106.0,3622.0,12186.0,521.0,2149.0,65369.0,83615.0,119977.0,2149.0,13602.0,22917.0,125.0
19561,2019-06-28,0.065572,364.01001,562630.0,808307.0,0.065572,204802951.92630002,2010.0,120209.0,89509.0,125.0,7729.0,18106.0,3622.0,12186.0,521.0,2149.0,65369.0,83615.0,119977.0,2149.0,13602.0,22917.0,125.0
19561,2019-07-31,-0.062718,341.17999,562710.0,1041926.0,-0.062718,191985392.1729,2010.0,126261.0,95111.0,-5322.0,9606.0,17248.0,4608.0,15725.0,546.0,-2942.0,68492.0,92189.0,131204.0,-2942.0,13665.0,21361.0,-5322.0
19561,2019-08-30,0.073173,364.09,562710.0,959160.0,0.067149,204877083.89999998,2010.0,126261.0,95111.0,-5322.0,9606.0,17248.0,4608.0,15725.0,546.0,-2942.0,68492.0,92189.0,131204.0,-2942.0,13665.0,21361.0,-5322.0
19561,2019-09-30,0.044989,380.47,562710.0,793806.0,0.044989,214094273.70000002,2010.0,126261.0,95111.0,-5322.0,9606.0,17248.0,4608.0,15725.0,546.0,-2942.0,68492.0,92189.0,131204.0,-2942.0,13665.0,21361.0,-5322.0
19561,2019-10-31,-0.106605,339.91,562791.0,1128011.0,-0.106605,191298288.81,2010.0,132598.0,101656.0,-4116.0,10913.0,16339.0,4614.0,21267.0,576.0,1167.0,73279.0,91846.0,136407.0,1167.0,13705.0,20010.0,-4116.0
19561,2019-11-29,0.083331,366.17999,562791.0,867920.0,0.077285,206082802.75208998,2010.0,132598.0,101656.0,-4116.0,10913.0,16339.0,4614.0,21267.0,576.0,1167.0,73279.0,91846.0,136407.0,1167.0,13705.0,20010.0,-4116.0
19561,2019-12-31,-0.110383,325.76001,562791.0,1278087.0,-0.110383,183334801.78791,2010.0,132598.0,101656.0,-4116.0,10913.0,16339.0,4614.0,21267.0,576.0,1167.0,73279.0,91846.0,136407.0,1167.0,13705.0,20010.0,-4116.0
19561,2020-01-31,-0.022993,318.26999,563152.0,1816596.0,-0.022993,179234381.40848002,2010.0,133625.0,102229.0,-8617.0,10030.0,17774.0,7592.0,20940.0,628.0,-1010.0,76622.0,97312.0,141925.0,-1010.0,13684.0,20530.0,-8617.0
19561,2020-02-28,-0.129151,275.10999,563152.0,1183158.0,-0.135608,154928741.08848,2010.0,133625.0,102229.0,-8617.0,10030.0,17774.0,7592.0,20940.0,628.0,-1010.0,76622.0,97312.0,141925.0,-1010.0,13684.0,20530.0,-8617.0
19561,2020-03-31,-0.45789,149.14,564226.0,7440495.0,-0.45789,84148665.63999999,2010.0,133625.0,102229.0,-8617.0,10030.0,17774.0,7592.0,20940.0,628.0,-1010.0,76622.0,97312.0,141925.0,-1010.0,13684.0,20530.0,-8617.0
19561,2020-04-30,-0.054446,141.02,564325.0,8193163.0,-0.054446,79581111.5,2010.0,143075.0,111011.0,-9665.0,15527.0,15266.0,5173.0,33754.0,556.0,-628.0,80020.0,94502.0,152435.0,-628.0,12405.0,16878.0,-9665.0
19561,2020-05-29,0.034251,145.85001,564325.0,6120838.0,0.034251,82306806.89325,2010.0,143075.0,111011.0,-9665.0,15527.0,15266.0,5173.0,33754.0,556.0,-628.0,80020.0,94502.0,152435.0,-628.0,12405.0,16878.0,-9665.0
19561,2020-06-30,0.256771,183.3,564325.0,14652446.0,0.256771,103440772.5,2010.0,143075.0,111011.0,-9665.0,15527.0,15266.0,5173.0,33754.0,556.0,-628.0,80020.0,94502.0,152435.0,-628.0,12405.0,16878.0,-9665.0
19561,2020-07-31,-0.138025,158.0,564449.0,8026466.0,-0.138025,89182942.0,2010.0,162872.0,130277.0,-11667.0,32430.0,11422.0,2922.0,58457.0,547.0,-2376.0,83745.0,92482.0,174254.0,-2376.0,12182.0,12358.0,-11667.0
19561,2020-08-31,0.087468,171.82001,564449.0,6247571.0,0.087468,96983632.82449,2010.0,162872.0,130277.0,-11667.0,32430.0,11422.0,2922.0,58457.0,547.0,-2376.0,83745.0,92482.0,174254.0,-2376.0,12182.0,12358.0,-11667.0
19561,2020-09-30,-0.03818,165.25999,564449.0,4644053.0,-0.03818,93280836.09550999,2010.0,162872.0,130277.0,-11667.0,32430.0,11422.0,2922.0,58457.0,547.0,-2376.0,83745.0,92482.0,174254.0,-2376.0,12182.0,12358.0,-11667.0
19561,2020-10-30,-0.126286,144.39,564530.0,4220200.0,-0.126286,81512486.69999999,2010.0,161261.0,131012.0,-11821.0,27116.0,11940.0,3634.0,57325.0,565.0,-449.0,86961.0,92307.0,172814.0,-449.0,11969.0,13988.0,-11821.0
19561,2020-11-30,0.459312,210.71001,564530.0,5267708.0,0.459312,118952121.94530001,2010.0,161261.0,131012.0,-11821.0,27116.0,11940.0,3634.0,57325.0,565.0,-449.0,86961.0,92307.0,172814.0,-449.0,11969.0,13988.0,-11821.0
19561,2020-12-31,0.015899,214.06,564530.0,4094760.0,0.015899,120843291.8,2010.0,161261.0,131012.0,-11821.0,27116.0,11940.0,3634.0,57325.0,565.0,-449.0,86961.0,92307.0,172814.0,-449.0,11969.0,13988.0,-11821.0
20482,2010-04-30,-0.020501,51.16,1552643.0,1736076.0,-0.028854,79433215.88,2010.0,53358.622,17690.678,20860.099,3692.073,2716.603,6448.52,10878.649,562.501,1003.015,3410.921,15183.485,32346.282,1003.015,8060.114,7698.354,20860.099
20482,2010-05-28,-0.070367,47.56,1543565.0,2093600.0,-0.070367,73411951.4,2010.0,53358.622,17690.678,20860.099,3692.073,2716.603,6448.52,10878.649,562.501,1003.015,3410.921,15183.485,32346.282,1003.015,8060.114,7698.354,20860.099
20482,2010-06-30,-0.0164,46.78,1543565.0,1839886.0,-0.0164,72207970.7,2010.0,53358.622,17690.678,20860.099,3692.073,2716.603,6448.52,10878.649,562.501,1003.015,3410.921,15183.485,32346.282,1003.015,8060.114,7698.354,20860.099
20482,2010-07-30,0.058572,49.08,1543565.0,1585793.0,0.049166,75758170.2,2010.0,53381.402,19915.307,19911.709,6243.714,2800.73,5868.394,12612.655,675.202,1291.65,3168.641,14689.26,33386.768,1291.65,7875.608,8826.014,19911.709
20482,2010-08-31,0.005297,49.34,1543565.0,1444844.0,0.005297,76159497.10000001,2010.0,53381.402,19915.307,19911.709,6243.714,2800.73,5868.394,12612.655,675.202,1291.65,3168.641,14689.26,33386.768,1291.65,7875.608,8826.014,19911.709
20482,2010-09-30,0.058776,52.24,1543565.0,1129840.0,0.058776,80635835.60000001,2010.0,53381.402,19915.307,19911.709,6243.714,2800.73,5868.394,12612.655,675.202,1291.65,3168.641,14689.26,33386.768,1291.65,7875.608,8826.014,19911.709
20482,2010-10-29,-0.009188,51.32,1543565.0,1666055.0,-0.017611,79215755.8,2010.0,57373.62,19447.42,21403.932,5721.758,2650.092,5806.372,12910.681,677.024,890.66,3308.758,15583.871,35890.896,890.66,7939.787,8674.505,21403.932
20482,2010-11-30,-0.093726,46.51,1545816.0,1864101.0,-0.093726,71895902.16,2010.0,57373.62,19447.42,21403.932,5721.758,2650.092,5806.372,12910.681,677.024,890.66,3308.758,15583.871,35890.896,890.66,7939.787,8674.505,21403.932
20482,2010-12-31,0.030101,47.91,1545816.0,1734712.0,0.030101,74060044.55999999,2010.0,57373.62,19447.42,21403.932,5721.758,2650.092,5806.372,12910.681,677.024,890.66,3308.758,15583.871,35890.896,890.66,7939.787,8674.505,21403.932
20482,2011-01-31,-0.048215,45.16,1545816.0,2366547.0,-0.057399,69809050.55999999,2010.0,59462.266,22317.529,22388.135,7323.94,3215.462,6394.766,12523.517,709.578,1440.847,3188.734,17262.434,36985.802,1440.847,7970.956,9967.848,22388.135
20482,2011-02-28,0.065102,48.1,1547582.0,1935144.0,0.065102,74438694.2,2010.0,59462.266,22317.529,22388.135,7323.94,3215.462,6394.766,12523.517,709.578,1440.847,3188.734,17262.434,36985.802,1440.847,7970.956,9967.848,22388.135
20482,2011-03-31,0.019751,49.05,1547582.0,1839658.0,0.019751,75908897.1,2010.0,59462.266,22317.529,22388.135,7323.94,3215.462,6394.766,12523.517,709.578,1440.847,3188.734,17262.434,36985.802,1440.847,7970.956,9967.848,22388.135
20482,2011-04-29,0.070744,52.04,1547582.0,1730414.0,0.060958,80536167.28,2010.0,61651.363,23647.132,24629.65,8375.839,3006.316,6251.963,12530.246,745.667,863.818,3400.996,17225.103,36931.031,863.818,8078.195,9040.85,24629.65
20482,2011-05-31,0.004035,52.25,1554283.0,1609460.0,0.004035,81211286.75,2010.0,61651.363,23647.132,24629.65,8375.839,3006.316,6251.963,12530.246,745.667,863.818,3400.996,17225.103,36931.031,863.818,8078.195,9040.85,24629.65
20482,2011-06-30,0.007081,52.62,1554283.0,1421292.0,0.007081,81786371.46,2010.0,61651.363,23647.132,24629.65,8375.839,3006.316,6251.963,12530.246,745.667,863.818,3400.996,17225.103,36931.031,863.818,8078.195,9040.85,24629.65
20482,2011-07-29,-0.015583,51.32,1554283.0,1208827.0,-0.024705,79765803.56,2010.0,62004.241,24132.178,26378.853,8893.499,3016.06,5591.35,12627.761,811.412,1942.782,3475.006,15839.928,35534.538,1942.782,8128.45,9616.291,26378.853
20482,2011-08-31,0.023188,52.51,1556577.0,2357133.0,0.023188,81735858.27,2010.0,62004.241,24132.178,26378.853,8893.499,3016.06,5591.35,12627.761,811.412,1942.782,3475.006,15839.928,35534.538,1942.782,8128.45,9616.291,26378.853
20482,2011-09-30,-0.02609,51.14,1556577.0,1651051.0,-0.02609,79603347.78,2010.0,62004.241,24132.178,26378.853,8893.499,3016.06,5591.35,12627.761,811.412,1942.782,3475.006,15839.928,35534.538,1942.782,8128.45,9616.291,26378.853
20482,2011-10-31,0.062769,53.87,1556577.0,2699879.0,0.053383,83852802.99,2010.0,59628.176,23094.416,24603.8,7976.502,3048.864,3624.561,13096.767,838.386,303.181,3269.317,15413.961,34939.204,303.181,7977.46,9816.665,24603.8
20482,2011-11-30,0.012623,54.55,1557796.0,1257883.0,0.012623,84977771.8,2010.0,59628.176,23094.416,24603.8,7976.502,3048.864,3624.561,13096.767,838.386,303.181,3269.317,15413.961,34939.204,303.181,7977.46,9816.665,24603.8
20482,2011-12-30,0.030797,56.23,1557796.0,1368682.0,0.030797,87594869.08,2010.0,59628.176,23094.416,24603.8,7976.502,3048.864,3624.561,13096.767,838.386,303.181,3269.317,15413.961,34939.204,303.181,7977.46,9816.665,24603.8
20482,2012-01-31,-0.028455,54.15,1557796.0,1496311.0,-0.036991,84354653.39999999,2010.0,60276.893,23768.774,24439.833,8097.359,3106.446,3374.755,12039.822,648.429,1618.668,3284.249,15480.228,35750.748,1618.668,7873.955,10377.453,24439.833
20482,2012-02-29,0.045429,56.61,1572357.0,1353430.0,0.045429,89011129.77,2010.0,60276.893,23768.774,24439.833,8097.359,3106.446,3374.755,12039.822,648.429,1618.668,3284.249,15480.228,35750.748,1618.668,7873.955,10377.453,24439.833
20482,2012-03-30,0.082671,61.29,1572357.0,1670253.0,0.082671,96369760.53,2010.0,60276.893,23768.774,24439.833,8097.359,3106.446,3374.755,12039.822,648.429,1618.668,3284.249,15480.228,35750.748,1618.668,7873.955,10377.453,24439.833
20482,2012-04-30,0.020884,62.06,1572357.0,1500905.0,0.012563,97580475.42,2010.0,62415.801,25602.131,25453.691,9526.561,1982.953,4785.435,11861.505,563.801,351.215,3549.348,16785.923,36872.367,1242.124,7955.257,5283.685,25453.691
20482,2012-05-31,-0.004351,61.79,1573391.0,1490812.0,-0.004351,97219829.89,2010.0,62415.801,25602.131,25453.691,9526.561,1982.953,4785.435,11861.505,563.801,351.215,3549.348,16785.923,36872.367,1242.124,7955.257,5283.685,25453.691
20482,2012-06-29,0.043373,64.47,1573391.0,1274097.0,0.043373,101436517.77,2010.0,62415.801,25602.131,25453.691,9526.561,1982.953,4785.435,11861.505,563.801,351.215,3549.348,16785.923,36872.367,1242.124,7955.257,5283.685,25453.691
20482,2012-07-31,0.036451,66.31,1573391.0,1775808.0,0.02854,104331557.21000001,2010.0,61859.79,26257.492,24486.96,11002.138,1693.978,6082.923,12004.092,870.901,410.841,3518.452,17120.467,37287.305,1724.612,7831.272,5313.297,24486.96
20482,2012-08-31,-0.011612,65.54,1569334.0,853214.0,-0.011612,102854150.36000001,2010.0,61859.79,26257.492,24486.96,11002.138,1693.978,6082.923,12004.092,870.901,410.841,3518.452,17120.467,37287.305,1724.612,7831.272,5313.297,24486.96
20482,2012-09-28,0.046079,68.56,1569334.0,1144164.0,0.046079,107593539.04,2010.0,61859.79,26257.492,24486.96,11002.138,1693.978,6082.923,12004.092,870.901,410.841,3518.452,17120.467,37287.305,1724.612,7831.272,5313.297,24486.96
20482,2012-10-31,-0.037194,65.5,1569334.0,2021063.0,-0.044632,102791377.0,2010.0,63257.738,27264.244,27014.175,11504.522,1924.274,4224.991,12054.64,759.728,338.921,3814.256,16285.978,36153.397,1942.803,7960.648,5264.787,27014.175
20482,2012-11-30,-0.007634,65.0,1580668.0,1375701.0,-0.007634,102743420.0,2010.0,63257.738,27264.244,27014.175,11504.522,1924.274,4224.991,12054.64,759.728,338.921,3814.256,16285.978,36153.397,1942.803,7960.648,5264.787,27014.175
20482,2012-12-31,0.007692,65.5,1580668.0,1427244.0,0.007692,103533754.0,2010.0,63257.738,27264.244,27014.175,11504.522,1924.274,4224.991,12054.64,759.728,338.921,3814.256,16285.978,36153.397,1942.803,7960.648,5264.787,27014.175
20482,2013-01-31,0.08853,33.88,1580668.0,3273488.0,0.08405,53553031.84,2010.0,67234.944,31322.583,26720.961,15173.984,2206.795,2390.662,18085.302,587.57,-521.977,3792.313,13280.176,40421.712,1053.461,8063.047,5632.231,26720.961
20482,2013-02-28,-0.002656,33.79,1570677.0,1980808.0,-0.002656,53073175.83,2010.0,67234.944,31322.583,26720.961,15173.984,2206.795,2390.662,18085.302,587.57,-521.977,3792.313,13280.176,40421.712,1053.461,8063.047,5632.231,26720.961
